,benchmark,label,runtime,runtime_label,error,error_label
559,lulesh,VALID,13.2716038,1, 3.2360398108722E-05,1
560,lulesh,FAIL,9999.0,0,,0
561,lulesh,INVALID,13.540859,1, 2.4459676180413E-02,0
562,lulesh,FAIL,9999.0,0,,0
563,lulesh,FAIL,9999.0,0,,0
564,lulesh,FAIL,9999.0,0,,0
565,lulesh,FAIL,9999.0,0,,0
566,lulesh,FAIL,9999.0,0,,0
567,lulesh,FAIL,9999.0,0,,0
568,lulesh,FAIL,9999.0,0,,0
569,lulesh,INVALID,0.676456,1, 0.0000000000000E+00,0
570,lulesh,FAIL,9999.0,0,,0
571,lulesh,FAIL,9999.0,0,,0
572,lulesh,FAIL,9999.0,0,,0
573,lulesh,VALID,11.111767799999999,1, 6.9291958126882E-07,1
574,lulesh,FAIL,9999.0,0,,0
575,lulesh,FAIL,9999.0,0,,0
576,lulesh,FAIL,9999.0,0,,0
577,lulesh,VALID,11.382741800000002,1, 1.1184476065296E-05,1
578,lulesh,FAIL,9999.0,0,,0
579,lulesh,FAIL,9999.0,0,,0
580,lulesh,FAIL,9999.0,0,,0
581,lulesh,INVALID,0.659295,1, 0.0000000000000E+00,0
582,lulesh,FAIL,9999.0,0,,0
583,lulesh,FAIL,9999.0,0,,0
584,lulesh,FAIL,9999.0,0,,0
585,lulesh,FAIL,9999.0,0,,0
586,lulesh,FAIL,9999.0,0,,0
587,lulesh,FAIL,9999.0,0,,0
588,lulesh,FAIL,9999.0,0,,0
589,lulesh,FAIL,9999.0,0,,0
590,lulesh,FAIL,9999.0,0,,0
591,lulesh,FAIL,9999.0,0,,0
592,lulesh,FAIL,9999.0,0,,0
593,lulesh,FAIL,9999.0,0,,0
594,lulesh,FAIL,9999.0,0,,0
595,lulesh,INVALID,0.653496,1, 0.0000000000000E+00,0
596,lulesh,FAIL,9999.0,0,,0
597,lulesh,FAIL,9999.0,0,,0
598,lulesh,FAIL,9999.0,0,,0
599,lulesh,FAIL,9999.0,0,,0
600,lulesh,FAIL,9999.0,0,,0
601,lulesh,VALID,11.2473274,1, 1.7457331116244E-06,1
602,lulesh,FAIL,9999.0,0,,0
603,lulesh,FAIL,9999.0,0,,0
604,lulesh,FAIL,9999.0,0,,0
605,lulesh,FAIL,9999.0,0,,0
606,lulesh,FAIL,9999.0,0,,0
607,lulesh,INVALID,0.673795,1, 0.0000000000000E+00,0
608,lulesh,FAIL,9999.0,0,,0
609,lulesh,INVALID,11.794381,1, 1.4180487474036E-04,0
610,lulesh,FAIL,9999.0,0,,0
611,lulesh,FAIL,9999.0,0,,0
612,lulesh,FAIL,9999.0,0,,0
613,lulesh,FAIL,9999.0,0,,0
614,lulesh,FAIL,9999.0,0,,0
615,lulesh,FAIL,9999.0,0,,0
616,lulesh,FAIL,9999.0,0,,0
617,lulesh,VALID,11.5327782,1, 1.6141169459916E-06,1
618,lulesh,FAIL,9999.0,0,,0
619,lulesh,VALID,11.1792882,1, 3.7268099521981E-06,1
620,lulesh,FAIL,9999.0,0,,0
621,lulesh,VALID,11.337054,1, 7.6669572123933E-05,1
622,lulesh,FAIL,9999.0,0,,0
623,lulesh,FAIL,9999.0,0,,0
624,lulesh,FAIL,9999.0,0,,0
625,lulesh,FAIL,9999.0,0,,0
626,lulesh,FAIL,9999.0,0,,0
627,lulesh,VALID,11.5477382,1, 1.2626113505831E-06,1
628,lulesh,FAIL,9999.0,0,,0
629,lulesh,INVALID,22.55119,0, 2.1268926019051E+01,0
630,lulesh,FAIL,9999.0,0,,0
631,lulesh,FAIL,9999.0,0,,0
632,lulesh,FAIL,9999.0,0,,0
633,lulesh,VALID,11.564795399999998,1, 3.2324227255742E-05,1
634,lulesh,FAIL,9999.0,0,,0
635,lulesh,VALID,11.071925400000001,1, 1.1777229127596E-05,1
636,lulesh,FAIL,9999.0,0,,0
637,lulesh,FAIL,9999.0,0,,0
638,lulesh,FAIL,9999.0,0,,0
639,lulesh,INVALID,11.424958,1, 5.3315281686261E-04,0
640,lulesh,FAIL,9999.0,0,,0
641,lulesh,FAIL,9999.0,0,,0
642,lulesh,FAIL,9999.0,0,,0
643,lulesh,INVALID,11.512345,1, 5.1233729131095E-04,0
644,lulesh,FAIL,9999.0,0,,0
645,lulesh,FAIL,9999.0,0,,0
646,lulesh,FAIL,9999.0,0,,0
647,lulesh,FAIL,9999.0,0,,0
648,lulesh,FAIL,9999.0,0,,0
649,lulesh,FAIL,9999.0,0,,0
650,lulesh,FAIL,9999.0,0,,0
651,lulesh,INVALID,0.657304,1, 0.0000000000000E+00,0
652,lulesh,FAIL,9999.0,0,,0
653,lulesh,FAIL,9999.0,0,,0
654,lulesh,FAIL,9999.0,0,,0
655,lulesh,FAIL,9999.0,0,,0
656,lulesh,FAIL,9999.0,0,,0
657,lulesh,INVALID,11.853458,1, 5.5005865924906E-04,0
658,lulesh,FAIL,9999.0,0,,0
659,lulesh,FAIL,9999.0,0,,0
660,lulesh,FAIL,9999.0,0,,0
661,lulesh,FAIL,9999.0,0,,0
662,lulesh,FAIL,9999.0,0,,0
663,lulesh,INVALID,0.600238,1, 0.0000000000000E+00,0
664,lulesh,FAIL,9999.0,0,,0
665,lulesh,INVALID,0.638902,1, 0.0000000000000E+00,0
666,lulesh,FAIL,9999.0,0,,0
